"Country","Day","Confirmed","Deaths","Recovered"
"Finland",1,1,0,0
"Finland",2,1,0,0
"Finland",3,1,0,0
"Finland",4,1,0,0
"Finland",5,1,0,0
"Finland",6,1,0,0
"Finland",7,1,0,0
"Finland",8,1,0,0
"Finland",9,1,0,0
"Finland",10,1,0,0
"Finland",11,1,0,0
"Finland",12,1,0,0
"Finland",13,1,0,0
"Finland",14,1,0,0
"Finland",15,1,0,1
"Finland",16,1,0,1
"Finland",17,1,0,1
"Finland",18,1,0,1
"Finland",19,1,0,1
"Finland",20,1,0,1
"Finland",21,1,0,1
"Finland",22,1,0,1
"Finland",23,1,0,1
"Finland",24,1,0,1
"Finland",25,1,0,1
"Finland",26,1,0,1
"Finland",27,1,0,1
"Finland",28,1,0,1
"Finland",29,2,0,1
"Finland",30,2,0,1
"Finland",31,2,0,1
"Finland",32,3,0,1
"Finland",33,6,0,1
"Finland",34,6,0,1
"Finland",35,6,0,1
"Finland",36,6,0,1
"Finland",37,12,0,1
"Finland",38,15,0,1
"Finland",39,15,0,1
"Finland",40,23,0,1
"Finland",41,30,0,1
"Finland",42,40,0,1
"Finland",43,59,0,1
"Finland",44,59,0,1
"Finland",45,155,0,1
"Finland",46,225,0,1
"Finland",47,244,0,10
"Finland",48,277,0,10
"Finland",49,321,0,10
"Finland",50,336,0,10
"Finland",51,400,0,10
"Finland",52,450,0,10
"Finland",53,523,1,10
"Finland",54,626,1,10
"Finland",55,700,1,10
"Finland",56,792,1,10
"Finland",57,880,3,10
"Finland",58,958,5,10
