"Country","Day","Confirmed","Deaths","Recovered"
"West Bank and Gaza",1,84,1,17
"West Bank and Gaza",2,91,1,17
"West Bank and Gaza",3,98,1,18
"West Bank and Gaza",4,109,1,18
"West Bank and Gaza",5,116,1,18
"West Bank and Gaza",6,119,1,18
"West Bank and Gaza",7,134,1,18
"West Bank and Gaza",8,161,1,18
"West Bank and Gaza",9,194,1,21
"West Bank and Gaza",10,217,1,21
"West Bank and Gaza",11,237,1,25
"West Bank and Gaza",12,254,1,24
"West Bank and Gaza",13,261,1,42
"West Bank and Gaza",14,263,1,44
"West Bank and Gaza",15,263,1,44
"West Bank and Gaza",16,267,2,45
"West Bank and Gaza",17,268,2,57
"West Bank and Gaza",18,290,2,58
"West Bank and Gaza",19,308,2,58
"West Bank and Gaza",20,308,2,62
"West Bank and Gaza",21,374,2,63
"West Bank and Gaza",22,374,2,63
